GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
9528	0.481611	0.193168	-0.854836	0.163934	0.938333	0.304399	0.860921	-0.286738	0.420245	-226.915175	-165.864255	-8.431269	2.928800	2.928521	4.677099	90.014788	90.017210	120.009573	138.957078	0.112904	0.114839	56.282347	0.973404	2.495992	698.888325	617.176530	698.888325	807.736392	-241.450224	617.176530	-241.450224	976.138207	-77.527484	641.551931	361.934004	641.551931	744.337102	-382.160453	361.934004	-382.160453	989.167548	798.069046	1.000000	270.749702	84.207005	107.458524	
9430	0.431501	0.018228	-0.901933	0.649037	0.688117	0.324424	0.626551	-0.725375	0.285091	98.813853	-265.224125	235.433975	2.933159	2.928899	4.675561	89.961131	90.009177	120.092426	171.196311	0.116816	0.117396	49.244820	0.893617	-436.046675	408.886983	637.961600	408.886983	931.416501	-1439.228201	637.961600	-1439.228201	1743.042346	-635.469316	659.516175	134.623122	659.516175	1234.130716	-1198.784142	134.623122	-1198.784142	1427.133214	946.636966	1.000000	270.355633	72.107544	118.500477	
9436	0.512630	0.245229	-0.822849	0.032672	0.952080	0.304100	0.857992	-0.182776	0.480053	-158.758850	-315.322977	57.932274	2.929992	2.928437	4.674395	89.945293	90.065425	120.135571	417.050533	0.129268	0.191150	59.761524	1.000000	106.887336	-104.192259	1702.581811	-104.192259	-641.000025	-386.091177	1702.581811	-386.091177	846.223563	-565.980695	560.619442	1116.781458	560.619442	1220.062415	-112.487571	1116.781458	-112.487571	549.473137	621.607757	1.000000	270.500952	80.899880	66.142196	
9545	0.624345	0.244092	-0.742036	-0.044837	0.959557	0.277922	0.779864	-0.140250	0.610039	-337.674257	136.797427	-226.971074	2.928999	2.927472	4.681505	89.931974	90.040825	120.050872	134.140380	0.113395	0.102966	43.911289	0.872340	1242.577893	-114.965659	705.745295	-114.965659	451.233889	214.844457	705.745295	214.844457	325.759118	830.118247	-126.155999	487.547928	-126.155999	572.666835	-40.717695	487.547928	-40.717695	203.380142	840.013539	1.000000	270.338581	79.323661	74.509210	
9449	0.528294	0.168552	0.832163	0.186729	0.933038	-0.307527	-0.828274	0.317853	0.461445	54.143616	298.540957	160.702057	2.930949	2.929445	4.679974	89.948402	90.017155	120.099973	110.031528	0.120231	0.101249	61.120616	0.962766	345.846989	131.338060	-281.742908	131.338060	732.740210	1202.297946	-281.742908	1202.297946	1457.984169	386.989160	318.930933	-441.377693	318.930933	583.699700	999.727453	-441.377693	999.727453	1158.100094	271.482435	1.000000	0.000000	0.000000	0.000000	
9450	0.308017	0.194902	-0.931209	0.573338	0.743063	0.345174	0.759223	-0.640214	0.117131	451.564870	-107.814559	199.524960	2.926200	2.927715	4.678624	90.023233	89.957409	119.908517	155.707691	0.107246	0.113859	61.306186	0.984043	137.785874	925.317706	138.574030	925.317706	1168.703868	783.390312	138.574030	783.390312	658.791020	-490.499419	944.979593	327.190835	944.979593	1459.861391	630.602443	327.190835	630.602443	1007.513753	1228.422058	1.000000	0.000000	0.000000	0.000000	
9532	0.164298	0.323907	-0.931721	0.141244	0.927091	0.347208	0.976253	-0.188647	0.106569	-295.773196	380.865607	-151.812944	2.926161	2.927712	4.678951	90.006570	89.961411	119.865930	173.347837	0.099875	0.102230	64.629954	0.968085	-184.225390	591.419220	-376.461845	591.419220	2404.571753	-660.906318	-376.461845	-660.906318	228.201014	-202.061004	1104.382941	-669.731579	1104.382941	1077.429226	-242.752208	-669.731579	-242.752208	609.676990	1215.385235	1.000000	270.237824	81.484643	107.192405	
9543	0.242003	0.325065	-0.914210	0.061274	0.935209	0.348755	0.968345	-0.140419	0.206405	-142.682848	-267.341732	220.336180	2.929337	2.925052	4.676507	89.979648	90.017407	120.045160	175.064884	0.112336	0.111704	79.167197	1.000000	-357.373108	456.554826	768.365551	456.554826	76.368275	690.949702	768.365551	690.949702	578.907665	-331.328564	845.694695	599.743240	845.694695	867.677529	379.628818	599.743240	379.628818	702.148955	665.317940	1.000000	270.067960	82.570573	97.777446	
9549	0.231354	0.282047	0.931095	0.493908	0.790493	-0.362186	-0.838178	0.543667	0.043578	-6.229073	100.680153	77.743582	2.927831	2.931579	4.674629	90.023199	89.996607	120.060926	99.812842	0.112713	0.101356	38.766636	0.815217	-592.319092	1157.699206	-408.226756	1157.699206	1176.324440	-755.995672	-408.226756	-755.995672	870.249541	-494.252624	1107.999173	-315.839705	1107.999173	996.214068	-740.828520	-315.839705	-740.828520	950.035167	402.893811	1.000000	270.171186	81.786822	78.206899	
9553	0.228576	0.294087	0.928051	0.391270	0.845148	-0.364191	-0.891444	0.446363	0.078113	-370.519619	-215.633240	189.356464	2.928664	2.927948	4.675318	90.008990	89.992382	119.991627	163.557934	0.125743	0.122568	47.725249	0.913043	-672.959427	735.879071	-169.201628	735.879071	807.125188	233.464278	-169.201628	233.464278	1210.469062	-678.992790	789.551895	-147.322081	789.551895	740.785707	162.436282	-147.322081	162.436282	1434.836496	752.150043	1.000000	269.977485	67.602289	113.741086	
9552	0.088313	0.355379	0.930549	0.190905	0.910835	-0.365973	-0.977635	0.209968	0.012595	399.638186	322.639428	-230.450723	2.927143	2.924219	4.669186	89.970384	89.997999	119.956205	258.543073	0.115668	0.129952	42.009296	0.835106	-2129.233356	773.068813	299.668190	773.068813	436.081364	638.201118	299.668190	638.201118	289.184049	-778.492209	1421.218495	97.166363	1421.218495	644.742880	228.405735	97.166363	228.405735	630.324038	969.494198	1.000000	0.000000	0.000000	0.000000	
9571	0.697357	0.054283	0.714668	0.224936	0.930173	-0.290143	-0.680515	0.363087	0.636453	-230.106265	-4.447400	-5.695427	2.931949	2.926912	4.679622	90.070788	89.876227	120.026757	172.255139	0.127335	0.119783	41.121622	0.813830	1630.958917	-667.481897	-1189.969261	-667.481897	742.905255	793.093987	-1189.969261	793.093987	302.062466	1057.162624	-111.816523	-809.589566	-111.816523	349.320899	608.292185	-809.589566	608.292185	797.941492	485.447690	1.000000	270.043259	89.016142	111.809836	
9555	0.435021	0.104381	-0.894350	0.548884	0.756634	0.355291	0.713781	-0.645453	0.271858	257.138490	-143.806038	-69.539337	2.928018	2.929080	4.679906	90.012411	89.931631	120.024170	177.603194	0.120313	0.112445	78.727593	1.000000	-329.269626	121.956766	-214.598235	121.956766	1131.195332	-139.379594	-214.598235	-139.379594	1359.827941	-433.416792	1153.789612	-140.101305	1153.789612	977.656667	141.339379	-140.101305	141.339379	847.056002	269.801411	1.000000	0.000000	0.000000	0.000000	
9562	0.268279	0.413899	-0.869900	-0.248043	0.902230	0.352786	0.930867	0.121124	0.344712	-435.500874	261.507504	-131.990210	2.928144	2.928691	4.674858	90.030689	90.016610	119.971127	146.652786	0.112594	0.115665	49.101167	0.861702	-242.357782	1139.445735	553.892635	1139.445735	1005.362026	-410.622937	553.892635	-410.622937	765.926726	-503.587421	1011.892490	436.116587	1011.892490	933.166709	-423.960681	436.116587	-423.960681	1188.859850	702.830476	1.000000	274.786374	85.672550	69.956332	
9480	0.417254	0.119520	-0.900901	0.595352	0.713027	0.370340	0.686632	-0.690877	0.226356	-26.919921	459.067779	179.529746	2.925043	2.927436	4.678991	90.071407	89.909437	119.978838	306.054026	0.162395	0.177291	51.224578	0.829787	-25.972381	686.026475	-298.495833	686.026475	3.545859	576.184097	-298.495833	576.184097	866.168817	27.603577	888.372699	-265.968897	888.372699	712.968076	416.007663	-265.968897	416.007663	855.312765	1081.949551	1.000000	0.000000	0.000000	0.000000	
9491	0.417650	0.119083	-0.900776	0.595376	0.713020	0.370317	0.686371	-0.690961	0.226893	-25.920245	463.811813	177.598486	2.927277	2.925988	4.680174	90.115201	89.926319	119.943105	253.379427	0.120224	0.133632	54.542290	0.867021	-194.070794	593.921575	-771.184853	593.921575	1261.877217	408.901404	-771.184853	408.901404	656.650088	-21.617075	756.652724	-314.892868	756.652724	1105.545724	181.664531	-314.892868	181.664531	808.171229	1191.082242	1.000000	270.019922	85.898905	119.373006	
9565	0.314729	0.222364	0.922774	0.698436	0.604070	-0.383787	-0.642763	0.765284	0.034811	-147.997931	259.452464	56.070872	2.930013	2.926584	4.675553	89.972132	89.956912	119.945890	100.707193	0.111083	0.094610	65.359652	0.989362	-947.245003	646.821518	141.735679	646.821518	2141.528451	402.759340	141.735679	402.759340	655.642060	-930.704023	838.486056	156.795541	838.486056	1601.852495	248.390762	156.795541	248.390762	671.650761	328.921929	1.000000	269.888256	78.428900	116.651434	
9582	0.536375	0.302256	-0.788004	-0.035015	0.940837	0.337047	0.843257	-0.153193	0.515225	186.930292	-260.590880	-234.384806	2.927422	2.929850	4.673421	89.952060	90.030861	120.056741	124.027085	0.103240	0.098604	62.126616	0.968085	-288.521731	38.651453	1357.183567	38.651453	318.364113	-768.655533	1357.183567	-768.655533	477.703534	-183.987110	-22.718117	1197.422120	-22.718117	320.210757	-444.314985	1197.422120	-444.314985	767.249892	559.444586	1.000000	269.789098	87.743455	78.479321	
9595	0.734087	0.199608	-0.649059	-0.005156	0.957432	0.288613	0.679039	-0.208521	0.703868	-196.457504	-98.731781	176.271100	2.927380	2.930766	4.678275	89.914446	89.989450	120.134285	136.062412	0.114340	0.104212	81.003473	0.994681	880.592079	-1086.265418	1440.648784	-1086.265418	-146.757870	53.026065	1440.648784	53.026065	323.850309	1336.057986	-538.335649	1280.877562	-538.335649	284.926884	-247.334007	1280.877562	-247.334007	188.059268	384.810435	1.000000	269.939082	85.231164	97.778152	
9583	0.529648	0.032694	-0.847587	0.539813	0.757787	0.366553	0.654274	-0.651683	0.383712	392.510766	-283.434217	-231.283684	2.927309	2.927790	4.680915	90.009408	89.931052	119.956871	212.588443	0.135056	0.124475	50.896875	0.925532	-77.840121	371.604942	-71.433276	371.604942	1488.419857	334.844301	-71.433276	334.844301	962.071482	-181.447979	645.590004	395.068422	645.590004	1372.379797	29.226123	395.068422	29.226123	247.767240	1204.981228	1.000000	269.623915	80.521554	69.422327	
9579	-0.005250	0.397074	0.917780	-0.090600	0.913822	-0.395882	-0.995882	-0.085226	0.031176	71.037370	458.170914	-232.256809	2.928603	2.927749	4.676260	89.961344	90.014297	119.992883	110.537768	0.102677	0.087021	62.055607	0.972222	-636.646925	607.437560	266.984752	607.437560	1042.737502	46.048932	266.984752	46.048932	1038.177839	-560.025373	1054.730207	187.012636	1054.730207	804.169812	-68.194773	187.012636	-68.194773	1145.042734	774.802094	1.000000	0.000000	0.000000	0.000000	
9597	0.419523	0.365146	-0.831070	-0.037309	0.921690	0.386131	0.906983	-0.130986	0.400293	-22.291075	-421.353997	-32.400594	2.929103	2.926866	4.676342	89.994960	90.030430	120.053417	194.525116	0.127569	0.130415	50.380403	0.867021	109.955893	570.510378	910.653042	570.510378	-118.260831	50.346153	910.653042	50.346153	727.653502	179.340381	750.983703	1225.501223	750.983703	839.463095	-249.513875	1225.501223	-249.513875	453.031731	1058.821359	1.000000	269.842849	85.156401	97.661498	
9533	0.307679	0.195272	-0.931237	0.573489	0.742904	0.345260	0.759239	-0.640283	0.116590	438.790456	-92.926113	199.157548	2.930106	2.927270	4.685695	89.979378	90.043211	120.003054	237.174886	0.122252	0.128403	60.942685	0.984043	1335.217021	-50.835009	520.791163	-50.835009	836.934960	232.611162	520.791163	232.611162	1535.337776	83.636064	669.561696	235.746203	669.561696	1484.803643	647.739142	235.746203	647.739142	821.944373	1218.459245	1.000000	0.000000	0.000000	0.000000	
9534	0.419174	0.365485	-0.831097	-0.038975	0.921795	0.385716	0.907074	-0.129292	0.400637	-11.865156	-404.452902	-32.450506	2.927412	2.927486	4.677164	89.945564	89.971348	120.123176	238.118718	0.126163	0.123904	52.027993	0.882979	236.353644	258.252207	700.706092	258.252207	-1474.938302	-284.728435	700.706092	-284.728435	1061.482385	113.297355	737.034262	972.220234	737.034262	1046.288919	-480.167413	972.220234	-480.167413	680.564817	848.818348	1.000000	0.000000	0.000000	0.000000	
9536	0.513729	0.244763	-0.822303	0.034142	0.951850	0.304657	0.857278	-0.184587	0.480636	-124.121134	-327.035139	80.374712	2.928919	2.929547	4.673453	89.916297	90.020492	120.029401	379.020331	0.112803	0.183143	60.035114	1.000000	-274.338341	91.564522	1585.505000	91.564522	1080.755402	-358.303482	1585.505000	-358.303482	390.692104	-387.450006	572.225586	1146.955061	572.225586	1172.213515	14.805103	1146.955061	14.805103	530.500349	789.550093	1.000000	0.000000	0.000000	0.000000	
9538	0.514613	0.243281	-0.822190	0.035435	0.952049	0.303887	0.856695	-0.185519	0.481316	-108.601043	-253.458487	46.312309	2.928395	2.928301	4.677721	90.029292	89.962820	119.976236	415.481173	0.165983	0.231180	58.177066	0.941489	-275.527684	491.697366	444.018652	491.697366	1368.058697	-170.231360	444.018652	-170.231360	949.215111	-245.589888	589.146783	944.779418	589.146783	1094.385873	-130.679745	944.779418	-130.679745	497.528313	940.791091	1.000000	89.537466	66.409115	296.610113	
9600	0.444260	0.163848	-0.880788	0.551122	0.725122	0.412870	0.706327	-0.668843	0.231843	-417.494177	-355.054569	-96.280533	2.928343	2.927175	4.676592	89.930324	90.039147	119.969751	158.113664	0.118740	0.111580	69.041691	0.994681	-379.046655	434.851492	898.859991	434.851492	1169.977119	71.016781	898.859991	71.016781	671.769962	-592.629372	541.549919	538.958825	541.549919	1211.568297	101.170525	538.958825	101.170525	768.789363	914.167538	1.000000	0.000000	0.000000	0.000000	
9542	0.598679	-0.106583	-0.793870	0.622981	0.684927	0.377855	0.503473	-0.720777	0.476449	367.007222	350.415501	65.075861	2.928338	2.928482	4.677391	89.951805	89.984363	119.992465	153.107908	0.117933	0.112993	51.467959	0.905556	622.792313	805.081500	648.476386	805.081500	654.083959	-554.625324	648.476386	-554.625324	572.441198	152.882364	500.642238	916.019397	500.642238	566.779323	-35.596514	916.019397	-35.596514	802.143937	1160.737399	1.000000	0.000000	0.000000	0.000000	
9606	0.499235	0.063668	-0.864124	0.624085	0.665403	0.409582	0.601068	-0.743765	0.292458	-10.343050	-3.629415	-203.289763	2.924866	2.927993	4.675874	90.045194	89.983404	119.971115	117.307742	0.110232	0.104010	65.376237	0.984043	-461.574724	877.304345	-177.169889	877.304345	619.859083	-538.409529	-177.169889	-538.409529	228.207187	-418.348364	863.898186	-72.090379	863.898186	614.844961	-329.979526	-72.090379	-329.979526	568.486346	387.967397	1.000000	0.000000	0.000000	0.000000	
9548	0.638411	0.116348	-0.760855	0.278766	0.886448	0.369462	0.717445	-0.447968	0.533484	26.941134	-388.623357	140.292766	2.928418	2.927617	4.675461	89.989176	90.029432	120.125430	177.791844	0.119930	0.112986	72.520530	0.994565	249.890177	277.960822	1339.453673	277.960822	-697.637840	372.025556	1339.453673	372.025556	273.280295	104.162494	354.149045	1053.797093	354.149045	1097.391299	-284.984179	1053.797093	-284.984179	497.083124	483.459160	1.000000	0.000000	0.000000	0.000000	
9550	0.341927	0.262755	0.902245	0.675270	0.599004	-0.430354	-0.653526	0.756409	0.027385	22.811654	-259.645693	153.284992	2.926898	2.928496	4.675451	89.976523	90.011792	119.920592	104.367015	0.106602	0.088166	58.382325	0.957447	-289.431570	1312.872884	105.581078	1312.872884	1492.638228	-48.239986	105.581078	-48.239986	468.467934	-380.065695	1328.595616	104.034086	1328.595616	1047.071221	-104.605830	104.034086	-104.605830	887.313209	481.076550	1.000000	89.143607	87.426288	248.570994	
9611	0.403264	0.259824	-0.877422	0.398100	0.813540	0.423874	0.823951	-0.520235	0.224636	289.640964	-306.828634	30.047759	2.930267	2.927567	4.672532	89.990939	90.065289	120.006058	158.313583	0.142385	0.130311	44.723125	0.893617	-555.391604	982.002908	1200.889699	982.002908	210.542019	-373.038347	1200.889699	-373.038347	1365.677464	-616.335739	1067.388378	1000.754703	1067.388378	453.436450	-497.729576	1000.754703	-497.729576	1507.064203	907.021298	1.000000	0.000000	0.000000	0.000000	
9614	0.395365	0.263531	-0.879908	0.438637	0.787500	0.432945	0.807022	-0.557132	0.195755	289.590350	-359.148138	0.426467	2.930131	2.926363	4.678484	89.960626	90.045268	120.033097	136.917324	0.128783	0.108766	60.099942	0.978723	-113.812054	40.558154	795.249095	40.558154	180.792984	-130.138497	795.249095	-130.138497	1494.558402	-460.075804	623.510251	1166.641077	623.510251	596.243222	115.884005	1166.641077	115.884005	1034.305136	439.179027	1.000000	0.000000	0.000000	0.000000	
9560	0.538686	0.050524	-0.840994	0.583765	0.697362	0.415823	0.607489	-0.714939	0.346164	339.855907	114.289104	103.294293	2.926624	2.928657	4.674155	90.052746	89.945149	119.970107	119.530592	0.116891	0.102242	44.772906	0.835106	-619.374895	1171.297821	450.479369	1171.297821	478.198249	237.197220	450.479369	237.197220	998.278038	2.425445	1218.997541	728.103769	1218.997541	465.934803	199.094248	728.103769	199.094248	1187.540096	447.759691	1.000000	269.070057	82.871979	61.310663	
9618	0.534160	0.133566	0.834770	0.446815	0.793644	-0.412903	-0.717661	0.593543	0.364253	216.611490	297.846156	205.151974	2.924949	2.929148	4.678495	90.001068	89.967880	120.003503	116.247073	0.117748	0.104985	52.558583	0.888298	-90.561371	30.505728	-819.164458	30.505728	133.923997	-349.566564	-819.164458	-349.566564	1000.304290	206.951963	691.516169	-695.417372	691.516169	298.214636	-459.793283	-695.417372	-459.793283	818.664597	838.998452	1.000000	0.000000	0.000000	0.000000	
9626	0.532728	0.112219	0.838818	0.513063	0.745425	-0.425573	-0.673034	0.657079	0.339533	-41.171602	-258.033162	54.455881	2.928205	2.926629	4.675502	89.990441	90.038469	120.048584	123.856310	0.115748	0.100133	49.425299	0.904255	-525.155604	544.609748	-130.156910	544.609748	-9.546972	732.663695	-130.156910	732.663695	735.513164	-634.064057	735.859468	-136.908396	735.859468	832.911675	555.905390	-136.908396	555.905390	834.796411	502.191207	1.000000	0.000000	0.000000	0.000000	
9630	0.445480	0.220183	-0.867795	0.517977	0.727205	0.450413	0.730238	-0.650148	0.209906	-313.023791	-266.480354	-55.424061	2.927366	2.927107	4.676456	89.985429	89.990891	119.975447	112.573338	0.115584	0.098958	95.601237	1.000000	-465.160415	628.968009	342.550474	628.968009	813.402532	78.679638	342.550474	78.679638	671.046861	-251.251341	981.287114	512.940682	981.287114	1135.212201	204.240055	512.940682	204.240055	665.269644	347.170927	1.000000	0.000000	0.000000	0.000000	
9588	0.590616	-0.019094	0.806727	0.625877	0.641881	-0.443021	-0.509363	0.766567	0.391056	79.396777	-117.528355	77.097285	2.929914	2.930254	4.676883	89.998179	89.999680	120.035008	107.687234	0.108102	0.098454	61.221623	0.972222	47.459707	617.748887	-753.951161	617.748887	894.249261	539.180165	-753.951161	539.180165	1515.242658	-48.101250	635.919462	-691.529098	635.919462	951.403958	499.324117	-691.529098	499.324117	1569.201438	464.271028	1.000000	0.000000	0.000000	0.000000	
9646	0.456060	0.282286	-0.843993	0.371289	0.801531	0.468714	0.808797	-0.527127	0.260737	421.596418	124.620299	-151.318702	2.929477	2.926947	4.681564	90.093776	89.951292	119.972010	177.563859	0.100966	0.116019	91.796989	1.000000	1042.572653	766.517833	61.252189	766.517833	138.455043	342.459433	61.252189	342.459433	1630.637757	-198.291301	966.241536	504.969713	966.241536	288.826368	360.811790	504.969713	360.811790	1421.613207	482.986008	1.000000	0.000000	0.000000	0.000000	
9641	0.388577	0.300197	0.871148	0.517985	0.710735	-0.475974	-0.762042	0.636193	0.120678	-17.104871	193.412601	158.384981	2.928514	2.925706	4.675148	89.983077	90.075251	119.969942	126.571557	0.116638	0.104550	38.598037	0.803191	14.823381	1397.280976	228.221184	1397.280976	366.884383	219.202657	228.221184	219.202657	326.371114	-135.380602	1398.477398	177.994610	1398.477398	293.960557	-1.543750	177.994610	-1.543750	500.008812	629.572424	1.000000	273.125408	87.264099	91.457871	
9593	0.590394	-0.019141	0.806888	0.625782	0.642232	-0.442645	-0.509737	0.766271	0.391148	80.168793	-126.273693	73.432210	2.929974	2.929837	4.676584	89.986722	90.016722	120.013513	140.688027	0.137319	0.125845	59.743183	0.896739	-27.002635	806.257886	-696.915931	806.257886	1036.215065	363.172504	-696.915931	363.172504	1478.732172	-84.497403	677.306148	-699.752840	677.306148	940.000602	469.391346	-699.752840	469.391346	1559.199141	453.118252	1.000000	273.110257	86.945891	71.456829	
9651	0.317175	0.395671	0.861891	0.291431	0.824170	-0.485607	-0.902485	0.405205	0.146095	-126.292469	37.905721	-49.924828	2.928792	2.926876	4.675216	90.033339	89.999049	119.925112	157.888913	0.111422	0.113714	96.358738	1.000000	-178.353808	1188.795408	114.191709	1188.795408	779.866018	917.016552	114.191709	917.016552	1068.505450	-206.379426	1302.855440	612.879084	1302.855440	816.651058	553.197652	612.879084	553.197652	1117.091755	333.785603	1.000000	0.000000	0.000000	0.000000	
9608	0.314275	0.405787	0.858242	0.283726	0.822573	-0.492824	-0.905948	0.398389	0.143381	-30.338567	128.579134	-20.644925	2.931984	2.928196	4.676979	89.938269	90.036355	120.082257	260.595158	0.138690	0.155212	48.484591	0.872340	-103.797176	977.125488	-343.241287	977.125488	658.171868	-1077.454557	-343.241287	-1077.454557	1447.691980	-105.406726	1107.058221	-250.972665	1107.058221	1029.698961	214.066473	-250.972665	214.066473	1127.819150	553.085841	1.000000	268.533059	88.063343	109.845275	
9609	0.319135	0.402124	0.858173	0.281512	0.824421	-0.491003	-0.904939	0.398283	0.149899	-78.329988	147.854368	-39.094860	2.928032	2.922725	4.681294	89.726961	90.052776	119.833986	541.846163	0.217608	0.278776	53.532408	0.803191	1252.462242	1927.279303	2382.333965	1927.279303	1186.065981	-576.820139	2382.333965	-576.820139	-245.531395	-79.719951	1283.521937	128.692909	1283.521937	912.048337	117.362263	128.692909	117.362263	1361.218485	742.304264	1.000000	93.070569	77.069493	244.519925	
9661	0.559264	0.276166	-0.781642	0.216150	0.861686	0.459107	0.800319	-0.425714	0.422216	-311.224689	294.973827	-10.347556	2.926478	2.929654	4.674810	90.041923	90.047218	120.029393	122.049989	0.115143	0.106695	60.734482	0.952128	-91.894271	769.701660	501.721059	769.701660	-585.584473	-747.035777	501.721059	-747.035777	1367.010302	-147.808012	496.989132	207.574914	496.989132	-109.948498	-587.367626	207.574914	-587.367626	1450.073004	434.890701	1.000000	0.000000	0.000000	0.000000	
9658	0.357922	0.371957	0.856476	0.399227	0.768213	-0.500470	-0.844109	0.521057	0.126465	-65.193929	-154.773374	164.598464	2.927853	2.928646	4.677775	89.981367	90.044631	120.034872	155.369652	0.133327	0.121590	40.605594	0.861702	70.012876	638.046591	83.186539	638.046591	49.523230	241.302653	83.186539	241.302653	1274.790325	-87.859745	585.345293	178.756331	585.345293	564.399978	-247.166328	178.756331	-247.166328	1387.548637	574.417329	1.000000	0.000000	0.000000	0.000000	
9666	0.541502	0.182742	-0.820598	0.508137	0.706472	0.492640	0.669755	-0.683742	0.289698	195.103555	-90.955975	65.305015	2.928808	2.928545	4.675141	90.122954	89.962559	119.957077	132.470614	0.127306	0.110049	57.525425	0.973404	456.548859	1781.413561	73.909471	1781.413561	180.793829	-72.046718	73.909471	-72.046718	1268.572902	178.134202	1503.970766	152.660745	1503.970766	759.509434	-356.143474	152.660745	-356.143474	1480.806130	911.163997	1.000000	0.000000	0.000000	0.000000	
9627	0.534246	0.154798	0.831035	0.614657	0.603764	-0.507608	-0.580325	0.781989	0.227411	248.793327	277.943810	122.453854	2.926009	2.929648	4.675327	89.982026	90.029955	120.059192	120.165345	0.117995	0.099299	38.665977	0.815217	-896.726697	437.033854	214.103497	437.033854	145.411591	802.488702	214.103497	802.488702	1089.592813	-565.907235	630.687489	165.909234	630.687489	195.719162	957.372977	165.909234	957.372977	1155.624999	690.219701	1.000000	88.561541	87.720206	253.796109	
9671	0.454024	0.424988	-0.783107	0.026993	0.871948	0.488856	0.890585	-0.243093	0.384413	-74.357441	-400.321841	-146.941567	2.929174	2.929548	4.674047	89.983069	89.963828	120.006536	139.256279	0.129902	0.110989	37.797420	0.845745	-621.042950	790.141497	948.884073	790.141497	1149.798670	-410.587864	948.884073	-410.587864	1114.572376	-803.362266	697.891730	850.517766	697.891730	485.597014	-427.470025	850.517766	-427.470025	1218.971514	490.442324	1.000000	88.579089	81.677399	241.580144	
9675	0.575428	0.127735	0.807820	0.587961	0.621965	-0.517172	-0.568498	0.772560	0.282793	48.537923	-188.060451	120.254946	2.929228	2.930422	4.673244	89.989593	90.002372	120.048922	248.247409	0.104553	0.134836	34.601718	0.809783	-630.673461	934.315228	-793.630248	934.315228	287.270609	348.547492	-793.630248	348.547492	1704.566937	-491.544455	782.856392	-862.832656	782.856392	168.959677	437.412361	-862.832656	437.412361	1758.193790	666.565715	1.000000	268.351782	88.596914	88.590922	
9679	0.590805	0.212307	0.778384	0.383842	0.774619	-0.502628	-0.709663	0.595731	0.376157	-211.177154	26.112999	151.077077	2.928004	2.928832	4.674357	89.956629	90.049843	119.978491	118.739461	0.115696	0.097950	62.674502	0.984043	-151.985807	1259.960875	-543.870481	1259.960875	332.454660	154.861852	-543.870481	154.861852	1167.394801	216.680651	1311.660740	-735.987320	1311.660740	372.190255	60.564393	-735.987320	60.564393	1201.588752	534.165013	1.000000	269.112655	82.946053	61.240169	
9640	0.304252	0.459737	-0.834316	0.285592	0.791521	0.540310	0.908779	-0.402666	0.109524	469.015998	417.655378	198.560796	2.928274	2.921393	4.674558	90.053636	90.001683	119.908480	177.608541	0.139436	0.114745	49.885877	0.877660	-1459.471110	238.737954	-687.034218	238.737954	328.787151	-1373.481701	-687.034218	-1373.481701	775.417368	-464.824246	1160.209349	-314.044825	1160.209349	857.257141	-545.873536	-314.044825	-545.873536	1471.475328	425.447872	1.000000	268.342293	72.764928	67.825608	
9681	0.339403	0.444238	-0.829137	0.320587	0.774050	0.545961	0.884330	-0.451113	0.120297	-165.910506	-174.005568	63.981460	2.929193	2.928719	4.674119	89.986470	90.028720	120.004568	86.654643	0.121395	0.095419	64.151586	0.984043	-206.205696	1267.903464	394.303206	1267.903464	395.321102	-180.947339	394.303206	-180.947339	1212.922692	-138.787728	1426.848835	162.464692	1426.848835	478.208761	-228.408930	162.464692	-228.408930	1365.574892	207.215180	1.000000	268.365923	70.405378	70.835527	
9687	0.403181	0.483582	0.776919	-0.030276	0.855558	-0.516823	-0.914624	0.184855	0.359585	-133.499967	-389.902326	18.319485	2.928358	2.924724	4.677016	90.029156	90.007988	120.064860	167.410150	0.123778	0.105974	51.119569	0.893617	-321.695062	-69.792797	-227.300317	-69.792797	-748.910665	753.160539	-227.300317	753.160539	831.542639	5.218859	792.124557	-134.493369	792.124557	602.585216	483.136268	-134.493369	483.136268	748.695371	455.328284	1.000000	0.000000	0.000000	0.000000	
9654	0.320412	0.399000	0.859154	0.288561	0.822748	-0.489715	-0.902263	0.404830	0.148483	-116.521019	41.309123	-70.341567	2.926622	2.926728	4.677474	89.951444	90.072781	119.854701	428.814894	0.239870	0.294092	76.154802	0.803191	-160.287026	1182.049279	951.055300	1182.049279	1744.270195	676.596583	951.055300	676.596583	482.234235	-23.540171	1096.903732	190.307591	1096.903732	872.860176	412.943974	190.307591	412.943974	1580.982346	907.199487	1.000000	88.162972	70.854614	268.073293	
